run_id,label,seg,proj,N,lb_p,rho_with_cos_step
20250929_mini-v1.13.3_sonnet-4-5-20250929/pytest-dev__pytest-6197,0,reason_sent,norm,200,0.00036198818802763404,0.9999999999999999
20250929_mini-v1.13.3_sonnet-4-5-20250929/pytest-dev__pytest-6202,0,reason_sent,cos_step,200,1.072695722469458e-08,
20250929_mini-v1.13.3_sonnet-4-5-20250929/pytest-dev__pytest-6202,0,reason_sent,cos_task,200,0.6739807470463437,0.23237827520079382
20250929_mini-v1.13.3_sonnet-4-5-20250929/pytest-dev__pytest-6202,0,reason_sent,pca1,200,0.004153100582017017,-0.18713819854425992
20250929_mini-v1.13.3_sonnet-4-5-20250929/pytest-dev__pytest-6202,0,reason_sent,norm,200,5.181598148559521e-10,0.9999999999999999
20250929_mini-v1.13.3_sonnet-4-5-20250929/pytest-dev__pytest-7205,0,reason_sent,cos_step,200,1.090230293612209e-05,
20250929_mini-v1.13.3_sonnet-4-5-20250929/pytest-dev__pytest-7205,0,reason_sent,cos_task,200,0.8376287565751436,0.13809744973967553
20250929_mini-v1.13.3_sonnet-4-5-20250929/pytest-dev__pytest-7205,0,reason_sent,pca1,200,0.3924252351766411,-0.30992389951376986
20250929_mini-v1.13.3_sonnet-4-5-20250929/pytest-dev__pytest-7205,0,reason_sent,norm,200,9.50074859804555e-06,0.9999999999999999
20250929_mini-v1.13.3_sonnet-4-5-20250929/pytest-dev__pytest-7324,0,reason_sent,cos_step,200,0.009496709933566844,
20250929_mini-v1.13.3_sonnet-4-5-20250929/pytest-dev__pytest-7324,0,reason_sent,cos_task,200,0.05357850947077983,0.36011377241143033
20250929_mini-v1.13.3_sonnet-4-5-20250929/pytest-dev__pytest-7324,0,reason_sent,pca1,200,0.0009262021522981497,-0.3585193496912985
20250929_mini-v1.13.3_sonnet-4-5-20250929/pytest-dev__pytest-7324,0,reason_sent,norm,200,0.009276773499474696,0.9999999999999999
20250929_mini-v1.13.3_sonnet-4-5-20250929/pytest-dev__pytest-7432,0,reason_sent,cos_step,200,0.039622362070142664,
20250929_mini-v1.13.3_sonnet-4-5-20250929/pytest-dev__pytest-7432,0,reason_sent,cos_task,200,0.9806893852641393,0.3266976225954618
20250929_mini-v1.13.3_sonnet-4-5-20250929/pytest-dev__pytest-7432,0,reason_sent,pca1,200,0.00962206347041578,-0.19446410333220995
20250929_mini-v1.13.3_sonnet-4-5-20250929/pytest-dev__pytest-7432,0,reason_sent,norm,200,0.1565544509457014,1.0
20250929_mini-v1.13.3_sonnet-4-5-20250929/scikit-learn__scikit-learn-10844,0,reason_sent,cos_step,200,0.4019317590367697,
20250929_mini-v1.13.3_sonnet-4-5-20250929/scikit-learn__scikit-learn-10844,0,reason_sent,cos_task,200,0.28914064087985925,0.15946496765724902
20250929_mini-v1.13.3_sonnet-4-5-20250929/scikit-learn__scikit-learn-10844,0,reason_sent,pca1,200,0.0014714363213338456,-0.11917911315635847
20250929_mini-v1.13.3_sonnet-4-5-20250929/scikit-learn__scikit-learn-10844,0,reason_sent,norm,200,0.53584823562751,1.0
20250929_mini-v1.13.3_sonnet-4-5-20250929/scikit-learn__scikit-learn-11310,0,reason_sent,cos_step,200,0.021166168906627564,
20250929_mini-v1.13.3_sonnet-4-5-20250929/scikit-learn__scikit-learn-11310,0,reason_sent,cos_task,200,0.33438351723353155,0.2793690799773291
20250929_mini-v1.13.3_sonnet-4-5-20250929/scikit-learn__scikit-learn-11310,0,reason_sent,pca1,200,4.369325481278014e-05,-0.21802835568665224
20250929_mini-v1.13.3_sonnet-4-5-20250929/scikit-learn__scikit-learn-11310,0,reason_sent,norm,200,0.07073885507097918,0.9999771577024608
20250929_mini-v1.13.3_sonnet-4-5-20250929/scikit-learn__scikit-learn-12682,0,reason_sent,cos_step,200,0.001837661531229763,
20250929_mini-v1.13.3_sonnet-4-5-20250929/scikit-learn__scikit-learn-12682,0,reason_sent,cos_task,200,0.05208989700101866,0.32756157926500745
20250929_mini-v1.13.3_sonnet-4-5-20250929/scikit-learn__scikit-learn-12682,0,reason_sent,pca1,200,0.002821376427993632,-0.1625256025152164
20250929_mini-v1.13.3_sonnet-4-5-20250929/scikit-learn__scikit-learn-12682,0,reason_sent,norm,200,0.0004530381068679545,0.9999999999999999
20250929_mini-v1.13.3_sonnet-4-5-20250929/scikit-learn__scikit-learn-13124,0,reason_sent,cos_step,200,0.007723937733392253,
20250929_mini-v1.13.3_sonnet-4-5-20250929/scikit-learn__scikit-learn-13124,0,reason_sent,cos_task,200,1.6634625261603568e-05,0.2323062972151172
20250929_mini-v1.13.3_sonnet-4-5-20250929/scikit-learn__scikit-learn-13124,0,reason_sent,pca1,200,0.08957388586062524,-0.08879838525021377
20250929_mini-v1.13.3_sonnet-4-5-20250929/scikit-learn__scikit-learn-13124,0,reason_sent,norm,200,0.007983396012523679,0.9999999999999999
20250929_mini-v1.13.3_sonnet-4-5-20250929/scikit-learn__scikit-learn-13142,0,reason_sent,cos_step,200,0.004760655388381863,
20250929_mini-v1.13.3_sonnet-4-5-20250929/scikit-learn__scikit-learn-13142,0,reason_sent,cos_task,200,0.0006687992616663,0.212700474723225
20250929_mini-v1.13.3_sonnet-4-5-20250929/scikit-learn__scikit-learn-13142,0,reason_sent,pca1,200,5.7002888127987976e-05,-0.21159335772680637
20250929_mini-v1.13.3_sonnet-4-5-20250929/scikit-learn__scikit-learn-13142,0,reason_sent,norm,200,0.009300033188410753,0.9999999999999999
20250929_mini-v1.13.3_sonnet-4-5-20250929/scikit-learn__scikit-learn-13496,0,reason_sent,cos_step,200,0.6422371122190806,
20250929_mini-v1.13.3_sonnet-4-5-20250929/scikit-learn__scikit-learn-13496,0,reason_sent,cos_task,200,0.49972778315816424,0.31790912397547455
20250929_mini-v1.13.3_sonnet-4-5-20250929/scikit-learn__scikit-learn-13496,0,reason_sent,pca1,200,0.0009831228546046818,-0.2379091239285132
20250929_mini-v1.13.3_sonnet-4-5-20250929/scikit-learn__scikit-learn-13496,0,reason_sent,norm,200,0.7856449257140186,0.9999664983972529
20250929_mini-v1.13.3_sonnet-4-5-20250929/scikit-learn__scikit-learn-14087,0,reason_sent,cos_step,200,0.03310587840638959,
20250929_mini-v1.13.3_sonnet-4-5-20250929/scikit-learn__scikit-learn-14087,0,reason_sent,cos_task,200,0.07181493098627968,0.2356092457903059
20250929_mini-v1.13.3_sonnet-4-5-20250929/scikit-learn__scikit-learn-14087,0,reason_sent,pca1,200,0.7837852055835957,-0.2717892335795788
20250929_mini-v1.13.3_sonnet-4-5-20250929/scikit-learn__scikit-learn-14087,0,reason_sent,norm,200,0.02634697684994039,1.0
20250929_mini-v1.13.3_sonnet-4-5-20250929/scikit-learn__scikit-learn-14629,0,reason_sent,cos_step,200,0.0008074959843943567,
20250929_mini-v1.13.3_sonnet-4-5-20250929/scikit-learn__scikit-learn-14629,0,reason_sent,cos_task,200,0.35383299533605816,0.4266705653082034
20250929_mini-v1.13.3_sonnet-4-5-20250929/scikit-learn__scikit-learn-14629,0,reason_sent,pca1,200,2.2951567287573104e-06,-0.20265161470638418
20250929_mini-v1.13.3_sonnet-4-5-20250929/scikit-learn__scikit-learn-14629,0,reason_sent,norm,200,0.001433232402722952,1.0
20250929_mini-v1.13.3_sonnet-4-5-20250929/scikit-learn__scikit-learn-14983,0,reason_sent,cos_step,200,2.702938749962667e-07,
20250929_mini-v1.13.3_sonnet-4-5-20250929/scikit-learn__scikit-learn-14983,0,reason_sent,cos_task,200,0.16855555794016241,0.3828555374441957
20250929_mini-v1.13.3_sonnet-4-5-20250929/scikit-learn__scikit-learn-14983,0,reason_sent,pca1,200,1.3275034251197814e-05,-0.12878904976380684
20250929_mini-v1.13.3_sonnet-4-5-20250929/scikit-learn__scikit-learn-14983,0,reason_sent,norm,200,1.5078217623719366e-06,0.9999999999999999
20250929_mini-v1.13.3_sonnet-4-5-20250929/scikit-learn__scikit-learn-15100,0,reason_sent,cos_step,200,0.3739573549041706,
20250929_mini-v1.13.3_sonnet-4-5-20250929/scikit-learn__scikit-learn-15100,0,reason_sent,cos_task,200,1.1777445576234818e-08,0.20528992002785956
20250929_mini-v1.13.3_sonnet-4-5-20250929/scikit-learn__scikit-learn-15100,0,reason_sent,pca1,200,0.04907714524523627,-0.26332112017400716
20250929_mini-v1.13.3_sonnet-4-5-20250929/scikit-learn__scikit-learn-15100,0,reason_sent,norm,200,0.6415855281595982,0.9999939087623976
20250929_mini-v1.13.3_sonnet-4-5-20250929/scikit-learn__scikit-learn-25102,0,reason_sent,cos_step,200,0.00447658792561179,
20250929_mini-v1.13.3_sonnet-4-5-20250929/scikit-learn__scikit-learn-25102,0,reason_sent,cos_task,200,0.6973256781623964,0.38229175953304334
20250929_mini-v1.13.3_sonnet-4-5-20250929/scikit-learn__scikit-learn-25102,0,reason_sent,pca1,200,0.17458118107079074,-0.26324343343820755
20250929_mini-v1.13.3_sonnet-4-5-20250929/scikit-learn__scikit-learn-25102,0,reason_sent,norm,200,0.006758638183795881,0.9999954316135388
20250929_mini-v1.13.3_sonnet-4-5-20250929/scikit-learn__scikit-learn-25232,0,reason_sent,cos_step,200,0.14001659599864746,
20250929_mini-v1.13.3_sonnet-4-5-20250929/scikit-learn__scikit-learn-25232,0,reason_sent,cos_task,200,0.5902711849426182,0.3291080254964636
20250929_mini-v1.13.3_sonnet-4-5-20250929/scikit-learn__scikit-learn-25232,0,reason_sent,pca1,200,2.580114569935265e-07,-0.07772840746265236
20250929_mini-v1.13.3_sonnet-4-5-20250929/scikit-learn__scikit-learn-25232,0,reason_sent,norm,200,0.39828565868818566,0.999996954360328
20250929_mini-v1.13.3_sonnet-4-5-20250929/scikit-learn__scikit-learn-25747,1,reason_sent,cos_step,200,0.01090100174393402,
20250929_mini-v1.13.3_sonnet-4-5-20250929/scikit-learn__scikit-learn-25747,1,reason_sent,cos_task,200,0.8595260879815594,0.25948021737595434
20250929_mini-v1.13.3_sonnet-4-5-20250929/scikit-learn__scikit-learn-25747,1,reason_sent,pca1,200,0.0003291757768011218,-0.28690742598462365
20250929_mini-v1.13.3_sonnet-4-5-20250929/scikit-learn__scikit-learn-25747,1,reason_sent,norm,200,0.021481106989828618,1.0
20250929_mini-v1.13.3_sonnet-4-5-20250929/scikit-learn__scikit-learn-25931,0,reason_sent,cos_step,200,1.5361518245343004e-07,
20250929_mini-v1.13.3_sonnet-4-5-20250929/scikit-learn__scikit-learn-25931,0,reason_sent,cos_task,200,0.3634030911424174,0.16553930714394052
20250929_mini-v1.13.3_sonnet-4-5-20250929/scikit-learn__scikit-learn-25931,0,reason_sent,pca1,200,7.071659286779716e-07,-0.20417423186765352
20250929_mini-v1.13.3_sonnet-4-5-20250929/scikit-learn__scikit-learn-25931,0,reason_sent,norm,200,6.480887214566114e-08,0.9999954315544058
20250929_mini-v1.13.3_sonnet-4-5-20250929/scikit-learn__scikit-learn-25973,0,reason_sent,cos_step,200,2.3848773508838743e-05,
20250929_mini-v1.13.3_sonnet-4-5-20250929/scikit-learn__scikit-learn-25973,0,reason_sent,cos_task,200,0.01892126591529192,0.23432173241600807
20250929_mini-v1.13.3_sonnet-4-5-20250929/scikit-learn__scikit-learn-25973,0,reason_sent,pca1,200,4.265018983179983e-05,-0.137510930717594
20250929_mini-v1.13.3_sonnet-4-5-20250929/scikit-learn__scikit-learn-25973,0,reason_sent,norm,200,7.5464620035419884e-06,1.0
20250929_mini-v1.13.3_sonnet-4-5-20250929/scikit-learn__scikit-learn-26194,1,reason_sent,cos_step,200,0.014007092716386406,
20250929_mini-v1.13.3_sonnet-4-5-20250929/scikit-learn__scikit-learn-26194,1,reason_sent,cos_task,200,0.7954622105343101,0.39224073934217124
20250929_mini-v1.13.3_sonnet-4-5-20250929/scikit-learn__scikit-learn-26194,1,reason_sent,pca1,200,0.7290170488076593,-0.29493018083565553
20250929_mini-v1.13.3_sonnet-4-5-20250929/scikit-learn__scikit-learn-26194,1,reason_sent,norm,200,0.012986484248796188,1.0
20250929_mini-v1.13.3_sonnet-4-5-20250929/sphinx-doc__sphinx-10435,1,reason_sent,cos_step,200,0.0020571957029431264,
20250929_mini-v1.13.3_sonnet-4-5-20250929/sphinx-doc__sphinx-10435,1,reason_sent,cos_task,200,0.00024303461425896766,0.15245418822234524
20250929_mini-v1.13.3_sonnet-4-5-20250929/sphinx-doc__sphinx-10435,1,reason_sent,pca1,200,0.0024875493749723565,-0.18717267730772702
20250929_mini-v1.13.3_sonnet-4-5-20250929/sphinx-doc__sphinx-10435,1,reason_sent,norm,200,0.005619317109611808,1.0
20250929_mini-v1.13.3_sonnet-4-5-20250929/sphinx-doc__sphinx-10449,0,reason_sent,cos_step,200,0.0006075709856584786,
20250929_mini-v1.13.3_sonnet-4-5-20250929/sphinx-doc__sphinx-10449,0,reason_sent,cos_task,200,0.45814150020613553,0.19227435200519283
20250929_mini-v1.13.3_sonnet-4-5-20250929/sphinx-doc__sphinx-10449,0,reason_sent,pca1,200,2.717920862264676e-07,-0.2072144473409598
20250929_mini-v1.13.3_sonnet-4-5-20250929/sphinx-doc__sphinx-10449,0,reason_sent,norm,200,0.002132317094071624,1.0
20250929_mini-v1.13.3_sonnet-4-5-20250929/sphinx-doc__sphinx-10614,1,reason_sent,cos_step,200,0.0003339277656081129,
20250929_mini-v1.13.3_sonnet-4-5-20250929/sphinx-doc__sphinx-10614,1,reason_sent,cos_task,200,0.7330881048945099,0.2939832386835838
20250929_mini-v1.13.3_sonnet-4-5-20250929/sphinx-doc__sphinx-10614,1,reason_sent,pca1,200,0.1801232275522297,-0.08070773065965285
20250929_mini-v1.13.3_sonnet-4-5-20250929/sphinx-doc__sphinx-10614,1,reason_sent,norm,200,0.001380802873435355,0.9999999999999999
20250929_mini-v1.13.3_sonnet-4-5-20250929/sphinx-doc__sphinx-11445,0,reason_sent,cos_step,200,2.411657061819085e-05,
20250929_mini-v1.13.3_sonnet-4-5-20250929/sphinx-doc__sphinx-11445,0,reason_sent,cos_task,200,0.8169354384992509,0.22176216775561025
20250929_mini-v1.13.3_sonnet-4-5-20250929/sphinx-doc__sphinx-11445,0,reason_sent,pca1,200,0.0022318451285170504,-0.19626442187638415
20250929_mini-v1.13.3_sonnet-4-5-20250929/sphinx-doc__sphinx-11445,0,reason_sent,norm,200,0.0003525926873814465,0.9999939088876183
20250929_mini-v1.13.3_sonnet-4-5-20250929/sphinx-doc__sphinx-11510,1,reason_sent,cos_step,200,8.329219069579162e-05,
20250929_mini-v1.13.3_sonnet-4-5-20250929/sphinx-doc__sphinx-11510,1,reason_sent,cos_task,200,0.1048984232492506,0.3993560186154388
20250929_mini-v1.13.3_sonnet-4-5-20250929/sphinx-doc__sphinx-11510,1,reason_sent,pca1,200,0.0013710076563939798,-0.2838794510709466
20250929_mini-v1.13.3_sonnet-4-5-20250929/sphinx-doc__sphinx-11510,1,reason_sent,norm,200,0.00014092810777270072,1.0
20250929_mini-v1.13.3_sonnet-4-5-20250929/sphinx-doc__sphinx-7440,1,reason_sent,cos_step,200,9.015178814453511e-05,
20250929_mini-v1.13.3_sonnet-4-5-20250929/sphinx-doc__sphinx-7440,1,reason_sent,cos_task,200,0.0002536285683273339,0.2538774438052588
20250929_mini-v1.13.3_sonnet-4-5-20250929/sphinx-doc__sphinx-7440,1,reason_sent,pca1,200,0.12313384842664674,0.010152295858648044
20250929_mini-v1.13.3_sonnet-4-5-20250929/sphinx-doc__sphinx-7440,1,reason_sent,norm,200,0.00011462349696483204,0.9999999999999999
20250929_mini-v1.13.3_sonnet-4-5-20250929/sphinx-doc__sphinx-7454,0,reason_sent,cos_step,200,1.4006327847425958e-06,
20250929_mini-v1.13.3_sonnet-4-5-20250929/sphinx-doc__sphinx-7454,0,reason_sent,cos_task,200,0.11781471173672586,0.08737525149595987
20250929_mini-v1.13.3_sonnet-4-5-20250929/sphinx-doc__sphinx-7454,0,reason_sent,pca1,200,0.28492346331702323,-0.1563614837154386
20250929_mini-v1.13.3_sonnet-4-5-20250929/sphinx-doc__sphinx-7454,0,reason_sent,norm,200,2.2850800092618767e-07,0.9999984772300204
20250929_mini-v1.13.3_sonnet-4-5-20250929/sphinx-doc__sphinx-7462,1,reason_sent,cos_step,200,0.09908223656147015,
20250929_mini-v1.13.3_sonnet-4-5-20250929/sphinx-doc__sphinx-7462,1,reason_sent,cos_task,200,8.307407405275486e-07,0.08456962731349144
20250929_mini-v1.13.3_sonnet-4-5-20250929/sphinx-doc__sphinx-7462,1,reason_sent,pca1,200,0.3843603428935969,-0.1739444595677455
20250929_mini-v1.13.3_sonnet-4-5-20250929/sphinx-doc__sphinx-7462,1,reason_sent,norm,200,0.0864351306315429,0.9999984772021941
20250929_mini-v1.13.3_sonnet-4-5-20250929/sphinx-doc__sphinx-7590,1,reason_sent,cos_step,200,0.6470664393226311,
20250929_mini-v1.13.3_sonnet-4-5-20250929/sphinx-doc__sphinx-7590,1,reason_sent,cos_task,200,0.33579170363584654,0.16712179095849955
20250929_mini-v1.13.3_sonnet-4-5-20250929/sphinx-doc__sphinx-7590,1,reason_sent,pca1,200,0.0024144492812239703,-0.1151473966952892
20250929_mini-v1.13.3_sonnet-4-5-20250929/sphinx-doc__sphinx-7590,1,reason_sent,norm,200,0.8320276923459781,0.9999984772184263
20250929_mini-v1.13.3_sonnet-4-5-20250929/sphinx-doc__sphinx-7748,1,reason_sent,cos_step,200,0.001093486464613086,
20250929_mini-v1.13.3_sonnet-4-5-20250929/sphinx-doc__sphinx-7748,1,reason_sent,cos_task,200,0.4407530314938837,0.3414147228437969
20250929_mini-v1.13.3_sonnet-4-5-20250929/sphinx-doc__sphinx-7748,1,reason_sent,pca1,200,0.21232887985865798,-0.17860525602741287
20250929_mini-v1.13.3_sonnet-4-5-20250929/sphinx-doc__sphinx-7748,1,reason_sent,norm,200,0.0005490131599347194,0.9999984772288613
20250929_mini-v1.13.3_sonnet-4-5-20250929/sphinx-doc__sphinx-7757,0,reason_sent,cos_step,200,0.1427368340125297,
20250929_mini-v1.13.3_sonnet-4-5-20250929/sphinx-doc__sphinx-7757,0,reason_sent,cos_task,200,0.05051724032250379,0.07104302786310943
20250929_mini-v1.13.3_sonnet-4-5-20250929/sphinx-doc__sphinx-7757,0,reason_sent,pca1,200,0.45845816806260453,-0.21225955743510644
20250929_mini-v1.13.3_sonnet-4-5-20250929/sphinx-doc__sphinx-7757,0,reason_sent,norm,200,0.11841431588382192,1.0
20250929_mini-v1.13.3_sonnet-4-5-20250929/sphinx-doc__sphinx-7910,0,reason_sent,cos_step,200,0.00037295167657987616,
20250929_mini-v1.13.3_sonnet-4-5-20250929/sphinx-doc__sphinx-7910,0,reason_sent,cos_task,200,0.10389626350012406,0.2126646704246238
20250929_mini-v1.13.3_sonnet-4-5-20250929/sphinx-doc__sphinx-7910,0,reason_sent,pca1,200,2.059180875043711e-05,-0.1721440609546145
20250929_mini-v1.13.3_sonnet-4-5-20250929/sphinx-doc__sphinx-7910,0,reason_sent,norm,200,0.0012421968031992316,1.0
20250929_mini-v1.13.3_sonnet-4-5-20250929/sphinx-doc__sphinx-7985,1,reason_sent,cos_step,200,0.0003857907622985803,
20250929_mini-v1.13.3_sonnet-4-5-20250929/sphinx-doc__sphinx-7985,1,reason_sent,cos_task,200,0.7900837644097681,0.38208180185542034
20250929_mini-v1.13.3_sonnet-4-5-20250929/sphinx-doc__sphinx-7985,1,reason_sent,pca1,200,0.8539666938774069,-0.3377222120184367
20250929_mini-v1.13.3_sonnet-4-5-20250929/sphinx-doc__sphinx-7985,1,reason_sent,norm,200,0.0016417403107309436,1.0
20250929_mini-v1.13.3_sonnet-4-5-20250929/sphinx-doc__sphinx-8035,0,reason_sent,cos_step,200,0.09866447907204477,
20250929_mini-v1.13.3_sonnet-4-5-20250929/sphinx-doc__sphinx-8035,0,reason_sent,cos_task,200,6.187260511798155e-05,0.2244710793050196
20250929_mini-v1.13.3_sonnet-4-5-20250929/sphinx-doc__sphinx-8035,0,reason_sent,pca1,200,0.0231606703568103,-0.2393504896112114
20250929_mini-v1.13.3_sonnet-4-5-20250929/sphinx-doc__sphinx-8035,0,reason_sent,norm,200,0.08496919285478766,1.0
20250929_mini-v1.13.3_sonnet-4-5-20250929/sphinx-doc__sphinx-8056,1,reason_sent,cos_step,200,0.6320984910515437,
20250929_mini-v1.13.3_sonnet-4-5-20250929/sphinx-doc__sphinx-8056,1,reason_sent,cos_task,200,0.19478646620428175,0.14537736747352012
20250929_mini-v1.13.3_sonnet-4-5-20250929/sphinx-doc__sphinx-8056,1,reason_sent,pca1,200,0.1254981111628376,-0.23516893500253383
20250929_mini-v1.13.3_sonnet-4-5-20250929/sphinx-doc__sphinx-8056,1,reason_sent,norm,200,0.6385884636526541,1.0
20250929_mini-v1.13.3_sonnet-4-5-20250929/sphinx-doc__sphinx-8120,0,reason_sent,cos_step,200,0.7248177685558101,
20250929_mini-v1.13.3_sonnet-4-5-20250929/sphinx-doc__sphinx-8120,0,reason_sent,cos_task,200,0.27872875201964603,0.30106963598013353
20250929_mini-v1.13.3_sonnet-4-5-20250929/sphinx-doc__sphinx-8120,0,reason_sent,pca1,200,0.5702721021706532,-0.1954576173090244
20250929_mini-v1.13.3_sonnet-4-5-20250929/sphinx-doc__sphinx-8120,0,reason_sent,norm,200,0.8051351274808694,0.9999558379557543
20250929_mini-v1.13.3_sonnet-4-5-20250929/sphinx-doc__sphinx-8265,0,reason_sent,cos_step,200,8.591388922137952e-06,
20250929_mini-v1.13.3_sonnet-4-5-20250929/sphinx-doc__sphinx-8265,0,reason_sent,cos_task,200,0.00191513779277354,0.08277863201113853
20250929_mini-v1.13.3_sonnet-4-5-20250929/sphinx-doc__sphinx-8265,0,reason_sent,pca1,200,0.00042995720491054244,-0.2780817187853325
20250929_mini-v1.13.3_sonnet-4-5-20250929/sphinx-doc__sphinx-8265,0,reason_sent,norm,200,1.536182364043235e-06,1.0
20250929_mini-v1.13.3_sonnet-4-5-20250929/sphinx-doc__sphinx-8459,0,reason_sent,cos_step,200,0.021548679087209994,
20250929_mini-v1.13.3_sonnet-4-5-20250929/sphinx-doc__sphinx-8459,0,reason_sent,cos_task,200,0.03207911240660611,0.42310961879626424
20250929_mini-v1.13.3_sonnet-4-5-20250929/sphinx-doc__sphinx-8459,0,reason_sent,pca1,200,0.0007496875161949326,-0.2575048966725221
20250929_mini-v1.13.3_sonnet-4-5-20250929/sphinx-doc__sphinx-8459,0,reason_sent,norm,200,0.02071456996133106,1.0
20250929_mini-v1.13.3_sonnet-4-5-20250929/sphinx-doc__sphinx-8548,1,reason_sent,cos_step,200,0.05321348480024309,
20250929_mini-v1.13.3_sonnet-4-5-20250929/sphinx-doc__sphinx-8548,1,reason_sent,cos_task,200,0.0009369142451091385,0.19911501563271236
20250929_mini-v1.13.3_sonnet-4-5-20250929/sphinx-doc__sphinx-8548,1,reason_sent,pca1,200,0.022044837336650594,-0.18085950008712917
20250929_mini-v1.13.3_sonnet-4-5-20250929/sphinx-doc__sphinx-8548,1,reason_sent,norm,200,0.0641142702147654,0.9999939088273273
20250929_mini-v1.13.3_sonnet-4-5-20250929/sphinx-doc__sphinx-8551,0,reason_sent,cos_step,200,0.01163672641784063,
20250929_mini-v1.13.3_sonnet-4-5-20250929/sphinx-doc__sphinx-8551,0,reason_sent,cos_task,200,0.00010176809821572538,0.16251232977255434
20250929_mini-v1.13.3_sonnet-4-5-20250929/sphinx-doc__sphinx-8551,0,reason_sent,pca1,200,0.8891367125043155,-0.1146756876249399
20250929_mini-v1.13.3_sonnet-4-5-20250929/sphinx-doc__sphinx-8551,0,reason_sent,norm,200,0.014462623602819087,1.0
20250929_mini-v1.13.3_sonnet-4-5-20250929/sphinx-doc__sphinx-8593,0,reason_sent,cos_step,200,0.1251123212047881,
20250929_mini-v1.13.3_sonnet-4-5-20250929/sphinx-doc__sphinx-8593,0,reason_sent,cos_task,200,0.29526823953192416,0.06606786373411333
20250929_mini-v1.13.3_sonnet-4-5-20250929/sphinx-doc__sphinx-8593,0,reason_sent,pca1,200,0.09918464645669052,-0.3169848600406155
20250929_mini-v1.13.3_sonnet-4-5-20250929/sphinx-doc__sphinx-8593,0,reason_sent,norm,200,0.14136097212118065,0.9999832471194563
20250929_mini-v1.13.3_sonnet-4-5-20250929/sphinx-doc__sphinx-8595,1,reason_sent,cos_step,200,0.012807741245499387,
20250929_mini-v1.13.3_sonnet-4-5-20250929/sphinx-doc__sphinx-8595,1,reason_sent,cos_task,200,0.08993841117832982,0.15588560486750005
20250929_mini-v1.13.3_sonnet-4-5-20250929/sphinx-doc__sphinx-8595,1,reason_sent,pca1,200,0.7330420341744156,-0.20164493289511404
20250929_mini-v1.13.3_sonnet-4-5-20250929/sphinx-doc__sphinx-8595,1,reason_sent,norm,200,0.013647257292699288,0.9999984771905994
20250929_mini-v1.13.3_sonnet-4-5-20250929/sphinx-doc__sphinx-8621,0,reason_sent,cos_step,200,0.016339390411194286,
20250929_mini-v1.13.3_sonnet-4-5-20250929/sphinx-doc__sphinx-8621,0,reason_sent,cos_task,200,0.0012919140396509274,0.29730795736147475
20250929_mini-v1.13.3_sonnet-4-5-20250929/sphinx-doc__sphinx-8621,0,reason_sent,pca1,200,0.3642150110075052,-0.24168383062558071
20250929_mini-v1.13.3_sonnet-4-5-20250929/sphinx-doc__sphinx-8621,0,reason_sent,norm,200,0.02237293202646639,0.9999999999999999
20250929_mini-v1.13.3_sonnet-4-5-20250929/sphinx-doc__sphinx-8638,0,reason_sent,cos_step,200,0.12928462762180187,
20250929_mini-v1.13.3_sonnet-4-5-20250929/sphinx-doc__sphinx-8638,0,reason_sent,cos_task,200,0.004910286206714692,0.07863344177466182
20250929_mini-v1.13.3_sonnet-4-5-20250929/sphinx-doc__sphinx-8638,0,reason_sent,pca1,200,0.006017450658060404,-0.06871241784511602
20250929_mini-v1.13.3_sonnet-4-5-20250929/sphinx-doc__sphinx-8638,0,reason_sent,norm,200,0.18459812883526494,0.9999984772207451
20250929_mini-v1.13.3_sonnet-4-5-20250929/sphinx-doc__sphinx-9229,1,reason_sent,cos_step,200,0.2858711580845046,
20250929_mini-v1.13.3_sonnet-4-5-20250929/sphinx-doc__sphinx-9229,1,reason_sent,cos_task,200,0.06714432773587282,0.28466727019460986
20250929_mini-v1.13.3_sonnet-4-5-20250929/sphinx-doc__sphinx-9229,1,reason_sent,pca1,200,0.697923314075185,-0.2771767475558633
20250929_mini-v1.13.3_sonnet-4-5-20250929/sphinx-doc__sphinx-9229,1,reason_sent,norm,200,0.3958458921372031,0.9999939089293572
20250929_mini-v1.13.3_sonnet-4-5-20250929/sphinx-doc__sphinx-9230,0,reason_sent,cos_step,200,5.110179265292131e-05,
20250929_mini-v1.13.3_sonnet-4-5-20250929/sphinx-doc__sphinx-9230,0,reason_sent,cos_task,200,0.16116990950557572,0.00357244421199787
20250929_mini-v1.13.3_sonnet-4-5-20250929/sphinx-doc__sphinx-9230,0,reason_sent,pca1,200,0.043469449149307796,-0.22257576121161837
20250929_mini-v1.13.3_sonnet-4-5-20250929/sphinx-doc__sphinx-9230,0,reason_sent,norm,200,6.286334413538682e-06,1.0
20250929_mini-v1.13.3_sonnet-4-5-20250929/sphinx-doc__sphinx-9258,0,reason_sent,cos_step,200,0.023336924805698617,
20250929_mini-v1.13.3_sonnet-4-5-20250929/sphinx-doc__sphinx-9258,0,reason_sent,cos_task,200,0.007517311139547161,0.2663213679061691
20250929_mini-v1.13.3_sonnet-4-5-20250929/sphinx-doc__sphinx-9258,0,reason_sent,pca1,200,0.32706797710291285,-0.16338423357722656
20250929_mini-v1.13.3_sonnet-4-5-20250929/sphinx-doc__sphinx-9258,0,reason_sent,norm,200,0.019676050598358443,0.9999984772265422
